id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion,Bid identifier
62589035,,0,-61.44,0.274,-16.83456
62589103,,0,22.32,0.276,6.16032
62589114,,0,79.12,0.162,12.81744
62589119,,0,-23.12,0.57,-13.1784
62589157,,0,81.52,0.178,14.51056
62589160,,0,49.28,0.254,12.51712
62589162,,0,27.2,0.231,6.2832
62589191,,0,-75.44,0.348,-26.25312
62589198,,0,-95.76,0.378,-36.19728
62589210,,0,53.28,0.384,20.45952
62589287,,0,109.2,0.238,25.9896
62589288,,0,34.88,0.236,8.23168
62589300,,0,75.84,0.468,35.49312
62589313,,0,25.6,0.345,8.832
62589399,3,0,396.19,0.127,50.31613
62589413,3,0,98.72,0.381,37.61232
62589466,,0,67.68,0.372,25.17696
62589490,75,1,391.31,0.52,203.4812
62589511,,0,37.84,0.25,9.46
62589568,,0,29.04,0.248,7.20192
62589605,,0,-117.84,0.208,-24.51072
62589655,,0,-112.08,0.316,-35.41728
62589696,,0,-115.36,0.339,-39.10704
62589759,75,1,360.37,0.553,199.28461
62589786,,0,-112.56,0.244,-27.46464
62589929,,0,45.28,0.357,16.16496
62589993,,0,11.84,0.709,8.39456
62590044,35,1,338.78,0.188,63.69064
62590055,3,0,379.32,0.144,54.62208
62590071,,0,-18.32,0.316,-5.78912
62590145,,0,-49.2,0.294,-14.4648
62590172,,0,28.16,0.498,14.02368
62590211,35,1,356.7,0.244,87.0348
62590224,35,1,291.19,0.427,124.33813
62590253,75,1,546.91,0.391,213.84181
62590273,75,1,513.24,0.331,169.88244
62590426,,0,56.16,0.417,23.41872
62590464,,0,-5.68,0.312,-1.77216
62590469,3,1,292.68,0.323,94.53564
62590473,35,1,373.2,0.188,70.1616
62590487,,0,-29.28,0.427,-12.50256
62590507,35,0,210.48,0.441,92.82168
62590565,,0,-23.04,0.277,-6.38208
62590571,,0,-29.12,0.443,-12.90016
62590572,75,1,476.97,0.499,238.00803
62590595,,0,-76.08,0.351,-26.70408
62590590,35,1,273.33,0.322,88.01226
62590651,,0,37.84,0.396,14.98464
62590653,,0,39.12,0.204,7.98048
62590758,,0,179.28,0.154,27.60912
62590760,,0,100.88,0.189,19.06632
62590808,,0,-118.96,0.277,-32.95192
62590832,,0,-54.16,0.582,-31.52112
62590888,,0,-41.44,0.49,-20.3056
62590902,,0,-61.52,0.237,-14.58024
62590884,35,0,290.4,0.189,54.8856
62590942,,0,-116.8,0.251,-29.3168
62590947,,0,-116.96,0.293,-34.26928
62591134,,0,-61.12,0.536,-32.76032
62591149,,0,6.08,0.158,0.96064
62591175,,0,-116.24,0.19,-22.0856
62591187,,0,-100.56,0.262,-26.34672
62591216,35,1,186.08,0.283,52.66064
62591289,35,1,193.12,0.62,119.7344
62591325,,0,32.96,0.241,7.94336
62591327,,0,-127.36,0.524,-66.73664
62591317,35,1,486.91,0.151,73.52341
62591329,,0,-87.04,0.393,-34.20672
62591416,,0,-12.56,0.631,-7.92536
62591420,,0,54.64,0.373,20.38072
62591428,,0,21.12,0.281,5.93472
62591432,,0,-45.84,0.256,-11.73504
62591435,,0,63.36,0.263,16.66368
62591453,35,1,321.43,0.479,153.96497
62591484,35,1,200.24,0.256,51.26144
62591526,,0,75.2,0.256,19.2512
62591556,,0,18.8,0.41,7.708
62591592,35,1,222.32,0.355,78.9236
62591633,,0,-4.96,0.332,-1.64672
62591720,,0,-93.92,0.316,-29.67872
62591713,,0,42.56,0.351,14.93856
62591742,,0,-81.92,0.62,-50.7904
62591768,,0,1.44,0.468,0.67392
62591806,,0,47.12,0.468,22.05216
62591817,,0,95.52,0.404,38.59008
62591838,,0,-23.2,0.297,-6.8904
62591875,,0,-96.8,0.405,-39.204
62591893,35,0,239.68,0.273,65.43264
62591947,,0,-43.68,0.204,-8.91072
62591977,,0,87.28,0.193,16.84504
62592006,,0,-10.72,0.394,-4.22368
62592135,,0,-41.2,0.484,-19.9408
62592171,35,1,230.56,0.263,60.63728
62592178,,0,-10,0.346,-3.46
62592187,,0,71.6,0.419,30.0004
62592199,,0,-84,0.386,-32.424
62592198,,0,-98.8,0.369,-36.4572
62592216,3,0,266.03,0.318,84.59754
62592241,35,0,198.24,0.449,89.00976
62592285,75,1,695.02,0.184,127.88368
62592316,,0,90.16,0.224,20.19584
62592339,,0,-79.44,0.185,-14.6964
62592401,35,1,408.22,0.248,101.23856
62592413,,0,-117.76,0.233,-27.43808
62592418,35,1,117.44,0.499,58.60256
62592441,,0,-73.12,0.538,-39.33856
62592446,35,1,217.76,0.455,99.0808
62592498,,0,253.84,0.26,65.9984
62592552,,0,68.24,0.317,21.63208
62592555,,0,17.68,0.307,5.42776
62592722,,0,-23.44,0.229,-5.36776
62592730,,0,-88.16,0.264,-23.27424
62592735,,0,-51.52,0.308,-15.86816
62592732,3,0,217.68,0.198,43.10064
62592741,35,0,237.44,0.346,82.15424
62592757,,0,-51.04,0.268,-13.67872
62592873,,0,-114.8,0.201,-23.0748
62592880,,0,-119.84,0.232,-27.80288
62592911,75,1,589.22,0.242,142.59124
62592941,,0,-1.92,0.325,-0.624
62592952,,0,96.8,0.344,33.2992
62592962,75,1,763.13,0.54,412.0902
62592972,,0,136.72,0.186,25.42992
62593001,75,1,401.52,0.405,162.6156
62593073,75,1,568.48,0.386,219.43328
62593075,3,0,152.96,0.284,43.44064
62593145,35,0,308.36,0.177,54.57972
62593167,,0,15.44,0.442,6.82448
62593243,,0,-97.68,0.301,-29.40168
62593265,,0,39.44,0.51,20.1144
62593301,,0,-77.92,0.512,-39.89504
62593342,35,1,199.76,0.263,52.53688
62593346,50,1,532.82,0.15,79.923
62593374,35,0,331.24,0.208,68.89792
62593385,35,1,347.22,0.311,107.98542
62593389,35,0,264.82,0.293,77.59226
62593456,,0,-14.8,0.328,-4.8544
62593465,,0,-66.64,0.551,-36.71864
62593475,,0,-74.24,0.277,-20.56448
62593483,,0,-76.72,0.365,-28.0028
62593589,,0,48.88,0.369,18.03672
62593595,,0,48.88,0.403,19.69864
62593603,,0,-15.84,0.364,-5.76576
62593610,,0,-35.12,0.486,-17.06832
62593624,,0,-108.64,0.309,-33.56976
62593627,75,1,520.27,0.722,375.63494
62593758,,0,-17.12,0.232,-3.97184
62593916,,0,41.84,0.319,13.34696
62593934,75,0,499.17,0.234,116.80578
62593948,,0,74.4,0.383,28.4952
62593982,,0,-18.56,0.277,-5.14112
62594016,,0,81.12,0.311,25.22832
62594042,,0,14.08,0.25,3.52
62594072,,0,-46.88,0.435,-20.3928
62594067,,0,-3.84,0.358,-1.37472
62594062,3,0,190.24,0.164,31.19936
62594093,,0,-34.4,0.323,-11.1112
62594095,,0,-82.08,0.323,-26.51184
62594109,,0,79.12,0.418,33.07216
62594148,,0,76.88,0.241,18.52808
62594170,,0,-19.04,0.21,-3.9984
62594241,,0,112,0.192,21.504
62594319,35,1,379.97,0.226,85.87322
62594324,,0,94.32,0.196,18.48672
62594402,,0,-68.88,0.206,-14.18928
62594397,35,1,406.48,0.07,28.4536
62594420,,0,59.36,0.211,12.52496
62594427,3,0,126.4,0.37,46.768
62594468,3,0,123.76,0.252,31.18752
62594515,,0,-38.64,0.41,-15.8424
62594544,75,1,584.56,0.272,159.00032
62594556,,0,-8.16,0.491,-4.00656
62594567,,0,2.4,0.216,0.5184
62594566,,0,-94.4,0.796,-75.1424
62594593,,0,-50.96,0.296,-15.08416
62594897,35,1,204.88,0.544,111.45472
62594902,75,1,533.52,0.44,234.7488
62595006,,0,-71.36,0.422,-30.11392
62595076,,0,94.08,0.331,31.14048
62595116,,0,51.04,0.333,16.99632
62595180,,0,-87.92,0.329,-28.92568
62595182,,0,106.64,0.201,21.43464
62595188,,0,-21.52,0.481,-10.35112
62595191,,0,110.48,0.256,28.28288
62595192,35,1,192.32,0.349,67.11968
62595206,3,0,161.6,0.221,35.7136
62595217,,0,115.92,0.235,27.2412
62595257,75,1,649.68,0.432,280.66176
62595258,3,0,256.24,0.167,42.79208
62595285,,0,47.92,0.441,21.13272
62595317,75,1,734.82,0.31,227.7942
62595378,,0,48,0.219,10.512
62595379,75,1,450.09,0.376,169.23384
62595433,,0,-11.44,0.386,-4.41584
62595484,35,1,265.12,0.492,130.43904
62595510,,0,-60.4,0.503,-30.3812
62595522,,0,82,0.21,17.22
62595518,3,0,371.68,0.17,63.1856
62595575,3,0,161.52,0.229,36.98808
62595664,,0,-53.6,0.223,-11.9528
62595674,75,1,573.72,0.402,230.63544
62595692,,0,24.08,0.464,11.17312
62595706,35,1,415,0.197,81.755
62595774,,0,-50.16,0.384,-19.26144
62595804,,0,-32.56,0.499,-16.24744
62595815,,0,-110.24,0.269,-29.65456
62595813,35,0,397.67,0.253,100.61051
62595837,,0,74.48,0.201,14.97048
62595932,35,1,190,0.573,108.87
62595993,75,1,406.41,0.489,198.73449
62596047,,0,-70.24,0.295,-20.7208
62596050,3,1,121.6,0.24,29.184
62596072,35,1,414.24,0.249,103.14576
62596104,,0,-84.24,0.426,-35.88624
62596141,3,0,133.68,0.335,44.7828
62596187,,0,-46.08,0.341,-15.71328
62596258,,0,204.48,0.465,95.0832
62596293,,0,-97.68,0.268,-26.17824
62596381,,0,-125.44,0.273,-34.24512
62596421,75,1,455.99,0.354,161.42046
62596480,,0,73.6,0.6,44.16
62596489,,0,11.12,0.507,5.63784
62596551,,0,88.16,0.354,31.20864
62596561,,0,35.36,0.418,14.78048
62596596,,0,-28.64,0.208,-5.95712
62596630,75,1,697.69,0.351,244.88919
62596694,,0,-79.2,0.221,-17.5032
62596733,50,0,457.49,0.221,101.10529
62596754,35,1,314.22,0.304,95.52288
62596844,3,1,149.36,0.308,46.00288
62596888,,0,56,0.445,24.92
62596931,,0,-130.08,0.215,-27.9672
62597003,,0,38.08,0.348,13.25184
62597018,35,1,158.16,0.829,131.11464
62597023,35,0,391.38,0.297,116.23986
62597088,35,0,213.84,0.448,95.80032
62597093,,0,-24.32,0.256,-6.22592
62597127,,0,-113.36,0.432,-48.97152
62597164,,0,-116.64,0.331,-38.60784
62597199,,0,-74.4,0.473,-35.1912
62597208,35,1,334.94,0.258,86.41452
62597220,,0,-94.24,0.303,-28.55472
62597221,35,1,306.73,0.449,137.72177
62597232,,0,-120.56,0.507,-61.12392
62597264,35,1,331.16,0.178,58.94648
62597281,,0,-26.32,0.471,-12.39672
62597311,35,1,217.92,0.223,48.59616
62597412,35,1,337.05,0.288,97.0704
62597436,,0,21.92,0.521,11.42032
62597471,,0,-128.4,0.234,-30.0456
62597518,,0,-76,0.284,-21.584
62597604,,0,-33.12,0.269,-8.90928
62597642,,0,-89.04,0.465,-41.4036
62597686,,0,111.2,0.271,30.1352
62597705,,0,-0.4,0.375,-0.15
62597817,,0,-43.36,0.441,-19.12176
62597815,,0,7.76,0.458,3.55408
62597831,,0,127.04,0.197,25.02688
62597837,,0,-35.44,0.408,-14.45952
62597879,,0,103.68,0.21,21.7728
62597876,75,1,647.03,0.184,119.05352
62597887,,0,-22.4,0.16,-3.584
62597904,75,1,446.13,0.415,185.14395
62597926,3,0,143.76,0.228,32.77728
62597966,3,0,104.64,0.333,34.84512
62597992,35,1,201.76,0.44,88.7744
62598010,,0,53.2,0.331,17.6092
62598007,3,0,143.12,0.318,45.51216
62598031,,0,-12.64,0.298,-3.76672
62598066,,0,-16.72,0.357,-5.96904
62598068,35,1,134.16,0.604,81.03264
62598104,,0,-31.44,0.254,-7.98576
62598108,3,0,118.88,0.287,34.11856
62598126,,0,-46.16,0.354,-16.34064
62598161,,0,-123.44,0.364,-44.93216
62598171,,0,-12.24,0.135,-1.6524
62598176,35,0,312.38,0.545,170.2471
62598197,,0,113.36,0.257,29.13352
62598291,35,1,391.67,0.266,104.18422
62598327,35,0,187.12,0.393,73.53816
62598366,,0,86.32,0.216,18.64512
62598377,3,0,178.64,0.26,46.4464
62598448,50,1,350.12,0.432,151.25184
62598465,,0,80.16,0.365,29.2584
62598509,,0,131.52,0.342,44.97984
62598663,35,1,279,0.256,71.424
62598690,,0,88.32,0.386,34.09152
62598738,,0,88.88,0.459,40.79592
62598878,,0,-64.24,0.305,-19.5932
62598870,35,1,120.24,0.458,55.06992
62598885,,0,6.48,0.339,2.19672
62598889,,0,65.6,0.261,17.1216
62598898,,0,-131.36,0.365,-47.9464
62598930,,0,-48.96,0.274,-13.41504
62598929,,0,104.08,0.323,33.61784
62598940,,0,88.24,0.26,22.9424
62598955,50,0,385.91,0.357,137.76987
62598965,,0,1.92,0.264,0.50688
62598979,,0,-130.24,0.057,-7.42368
62599003,3,0,175.2,0.243,42.5736
62599016,35,1,243.2,0.356,86.5792
62599141,,0,-108.72,0.444,-48.27168
62599152,50,1,372.91,0.359,133.87469
62599179,,0,-41.6,0.533,-22.1728
62599183,3,0,128.64,0.277,35.63328
62599199,35,0,209.12,0.492,102.88704
62599277,35,1,201.04,0.279,56.09016
62599293,35,1,143.68,0.389,55.89152
62599314,,0,59.12,0.439,25.95368
62599351,,0,58.72,0.176,10.33472
62599363,75,1,698.1,0.438,305.7678
62599373,,0,30.8,0.299,9.2092
62599436,50,1,437.07,0.28,122.3796
62599476,,0,-98.32,0.275,-27.038
62599483,,0,-122.8,0.409,-50.2252
62599484,,0,-11.6,0.357,-4.1412
62599505,,0,70.24,0.462,32.45088
62599621,,0,-128.96,0.779,-100.45984
62599680,75,1,776.6,0.256,198.8096
62599704,3,0,137.28,0.361,49.55808
62599754,,0,62.4,0.353,22.0272
62599753,35,1,301.52,0.177,53.36904
62599826,3,1,123.52,0.26,32.1152
62599867,,0,-22.88,0.479,-10.95952
62599881,,0,-22.16,0.418,-9.26288
62599883,,0,-57.28,0.438,-25.08864
62599960,,0,-58.88,0.271,-15.95648
62600011,,0,-116.96,0.446,-52.16416
62600017,35,1,228.4,0.455,103.922
62600045,,0,-102.4,0.282,-28.8768
62600057,,0,-69.28,0.444,-30.76032
62600053,3,0,124.96,0.253,31.61488
62600076,,0,2.56,0.537,1.37472
62600084,,0,13.28,0.388,5.15264
62600085,,0,-7.04,0.4,-2.816
62600087,,0,-55.2,0.488,-26.9376
62600105,,0,-107.68,0.37,-39.8416
62600107,,0,-64.24,0.34,-21.8416
62600125,75,1,816.26,0.411,335.48286
62600165,3,0,360.23,0.223,80.33129
62600192,3,0,113.92,0.439,50.01088
62600255,,0,-39.6,0.296,-11.7216
62600282,,0,-5.68,0.327,-1.85736
62600391,,0,48.56,0.48,23.3088
62600400,,0,-106.56,0.267,-28.45152
62600408,3,0,98.16,0.46,45.1536
62600461,,0,27.68,0.726,20.09568
62600512,35,0,403.97,0.236,95.33692
62600521,75,1,765.67,0.211,161.55637
62600545,,0,-76.64,0.132,-10.11648
62600544,75,1,407.8,0.362,147.6236
62600554,,0,2,0.189,0.378
62600607,,0,-35.84,0.393,-14.08512
62600609,3,0,316.84,0.124,39.28816
62600651,3,0,308.98,0.306,94.54788
62600665,,0,-61.52,0.366,-22.51632
62600699,35,1,291.58,0.195,56.8581
62600711,,0,-90.8,0.304,-27.6032
62600761,,0,30.96,0.483,14.95368
62600773,,0,-45.12,0.233,-10.51296
62600775,,0,18,0.313,5.634
62600806,,0,14.4,0.215,3.096
62600832,35,1,113.84,0.519,59.08296
62600850,,0,120.72,0.195,23.5404
62600896,,0,-78.4,0.181,-14.1904
62600968,35,1,202.72,0.244,49.46368
62600967,75,1,389.82,0.497,193.74054
62600985,35,1,288.98,0.156,45.08088
62601016,,0,18.24,0.327,5.96448
62601042,,0,71.12,0.745,52.9844
62601104,,0,6.24,0.177,1.10448
62601118,75,1,390.39,0.409,159.66951
62601230,,0,-7.84,0.525,-4.116
62601231,35,1,380.98,0.21,80.0058
62601237,,0,-22.24,0.238,-5.29312
62601254,,0,-77.2,0.264,-20.3808
62601289,35,1,196.88,0.544,107.10272
62601399,,0,-44.48,0.178,-7.91744
62601463,,0,9.04,0.257,2.32328
62601519,,0,63.68,0.268,17.06624
62601569,75,1,611.24,0.318,194.37432
62601668,50,1,560.82,0.147,82.44054
62601682,50,1,432.37,0.278,120.19886
62601702,35,0,227.28,0.448,101.82144
62601741,,0,32.48,0.429,13.93392
62601743,,0,-124.96,0.515,-64.3544
62601759,,0,69.2,0.251,17.3692
62601792,3,0,131.52,0.333,43.79616
62601829,,0,-10.64,0.178,-1.89392
62601850,,0,-53.2,0.543,-28.8876
62601864,,0,-56.8,0.238,-13.5184
62601882,,0,72.48,0.3,21.744
62601894,,0,77.04,0.356,27.42624
62601916,,0,-131.04,0.292,-38.26368
62601953,75,1,423.08,0.393,166.27044
62601971,3,0,161.6,0.298,48.1568
62601985,,0,-38.32,0.162,-6.20784
62602095,,0,-125.92,0.199,-25.05808
62602089,50,1,369.94,0.385,142.4269
62602112,,0,-26.8,0.269,-7.2092
62602136,,0,84,0.39,32.76
62602141,,0,-60,0.256,-15.36
62602133,35,1,179.92,0.456,82.04352
62602213,,0,-30.32,0.418,-12.67376
62602244,,0,-106.64,0.451,-48.09464
62602278,,0,-32.48,0.249,-8.08752
62602282,,0,19.28,0.598,11.52944
62602299,35,1,294.25,0.496,145.948
62602308,,0,58.24,0.279,16.24896
62602386,,0,-108.08,0.262,-28.31696
62602382,,0,103.12,0.286,29.49232
62602387,,0,-28.4,0.592,-16.8128
62602405,35,0,282.1,0.267,75.3207
62602448,,0,55.44,0.176,9.75744
62602450,35,0,225.12,0.223,50.20176
62602459,35,1,321.58,0.24,77.1792
62602501,35,0,342.37,0.397,135.92089
62602535,,0,19.44,0.142,2.76048
62602529,35,0,294.57,0.256,75.40992
62602542,3,0,111.68,0.376,41.99168
62602581,,0,81.12,0.315,25.5528
62602591,75,0,590.72,0.394,232.74368
62602608,,0,-69.12,0.262,-18.10944
62602653,,0,-69.84,0.225,-15.714
62602692,,0,48.24,0.269,12.97656
62602701,,0,-79.92,0.328,-26.21376
62602697,,0,10.4,0.4,4.16
62602731,75,1,536.29,0.489,262.24581
62602742,75,1,625.3,0.373,233.2369
62602745,50,1,367.46,0.382,140.36972
62602762,,0,2.08,0.209,0.43472
62602769,75,1,449.03,0.466,209.24798
62602773,75,1,464.95,0.398,185.0501
62602781,35,1,303.86,0.279,84.77694
62602878,,0,-70.24,0.305,-21.4232
62602871,50,0,465.98,0.218,101.58364
62602894,35,0,338.4,0.243,82.2312
62602913,,0,72.72,0.379,27.56088
62602921,,0,-76.32,0.163,-12.44016
62602990,,0,-4.32,0.517,-2.23344
62602993,,0,-124.8,0.41,-51.168
62603014,,0,29.76,0.2,5.952
62603013,35,1,192.48,0.318,61.20864
62603040,,0,-8.48,0.141,-1.19568
62603052,35,1,155.84,0.335,52.2064
62603141,,0,19.36,0.194,3.75584
62603132,3,1,123.84,0.388,48.04992
62603174,,0,79.92,0.247,19.74024
62603236,,0,107.2,0.276,29.5872
62603247,,0,-131.04,0.44,-57.6576
62603298,75,1,597.11,0.214,127.78154
62603352,,0,-119.76,0.452,-54.13152
62603358,35,1,277.01,0.223,61.77323
62603439,50,1,401.8,0.29,116.522
62603456,35,1,445,0.17,75.65
62603486,,0,-31.92,0.203,-6.47976
62603518,,0,-59.12,0.204,-12.06048
62603595,,0,-52.64,0.367,-19.31888
62603607,35,1,288.98,0.401,115.88098
62603666,,0,-100.8,0.286,-28.8288
62603664,3,0,168.64,0.15,25.296
62603704,35,1,249.6,0.298,74.3808
62603726,,0,-104.08,0.228,-23.73024
62603728,35,1,195.92,0.258,50.54736
62603743,,0,66.24,0.226,14.97024
62603755,35,0,266.08,0.268,71.30944
62603776,,0,-81.84,0.31,-25.3704
62603997,,0,-57.76,0.341,-19.69616
62604072,,0,-73.36,0.213,-15.62568
62604094,35,1,345.81,0.533,184.31673
62604089,75,1,376.16,0.443,166.63888
62604126,3,1,103.28,0.272,28.09216
62604207,35,1,175.36,0.297,52.08192
62604224,,0,-35.44,0.367,-13.00648
62604227,,0,-12.4,0.43,-5.332
62604243,,0,28.48,0.473,13.47104
62604249,,0,19.52,0.709,13.83968
62604282,,0,-95.44,0.592,-56.50048
62604318,,0,-102.08,0.358,-36.54464
62604386,,0,-127.52,0.348,-44.37696
62604401,,0,-2.56,0.357,-0.91392
62604499,,0,8.32,0.494,4.11008
62604497,,0,-65.84,0.529,-34.82936
62604505,,0,-115.28,0.196,-22.59488
62604507,,0,7.28,0.3,2.184
62604513,,0,-55.6,0.553,-30.7468
62604569,75,1,424.65,0.356,151.1754
62604588,,0,75.84,0.176,13.34784
62604599,,0,172.96,0.277,47.90992
62604602,75,1,606.06,0.244,147.87864
62604616,,0,-91.68,0.246,-22.55328
62604632,,0,35.92,0.233,8.36936
62604682,35,1,110.88,0.683,75.73104
62604708,75,1,488.1,0.273,133.2513
62604759,,0,5.04,0.447,2.25288
62604751,3,1,98.96,0.319,31.56824
62604749,75,1,410.3,0.535,219.5105
62604783,,0,-108.64,0.244,-26.50816
62604829,,0,-22.56,0.283,-6.38448
62604869,3,0,107.68,0.235,25.3048
62604880,,0,-55.92,0.262,-14.65104
62604889,35,1,282.65,0.156,44.0934
62604933,,0,-4.56,0.374,-1.70544
62604960,75,1,648.51,0.293,190.01343
62604983,35,1,266.43,0.282,75.13326
62605017,75,1,796.68,0.324,258.12432
62605025,,0,84.48,0.259,21.88032
62605034,,0,-119.92,0.362,-43.41104
62605020,35,1,120.08,0.357,42.86856
62605033,,0,50.96,0.165,8.4084
62605101,3,1,135.04,0.261,35.24544
62605181,35,0,241.36,0.196,47.30656
62605207,75,1,371.68,0.656,243.82208
62605231,35,1,310.14,0.349,108.23886
62605281,,0,77.36,0.236,18.25696
62605384,,0,87.76,0.268,23.51968
62605392,,0,-101.92,0.255,-25.9896
62605424,,0,31.2,0.455,14.196
62605422,35,1,266.8,0.508,135.5344
62605430,,0,-79.36,0.381,-30.23616
62605473,,0,0.24,0.358,0.08592
62605495,,0,86.48,0.203,17.55544
62605499,35,1,94,0.626,58.844
62605544,,0,25.36,0.366,9.28176
62605547,35,1,326.61,0.366,119.53926
62605571,35,1,163.28,0.352,57.47456
62605578,,0,-29.52,0.189,-5.57928
62605591,,0,-75.44,0.258,-19.46352
62605625,35,1,240.64,0.283,68.10112
62605666,35,1,244.08,0.315,76.8852
62605707,,0,26.72,0.234,6.25248
62605722,35,1,368.99,0.292,107.74508
62605733,,0,-53.84,0.496,-26.70464
62605772,,0,-110.32,0.313,-34.53016
62605789,,0,-44.56,0.352,-15.68512
62605791,35,0,401.73,0.166,66.68718
62605805,,0,114,0.161,18.354
62605845,35,1,445.6,0.13,57.928
62605854,35,1,280.03,0.241,67.48723
62605884,,0,-118.24,0.243,-28.73232
62605882,3,1,106.72,0.301,32.12272
62605892,,0,-74.8,0.289,-21.6172
62605897,35,0,277.33,0.437,121.19321
62605910,35,1,239.04,0.345,82.4688
62605913,75,1,386.41,0.481,185.86321
62605972,75,1,655.88,0.247,162.00236
62606011,,0,-79.12,0.637,-50.39944
62606047,,0,16.08,0.278,4.47024
62606048,,0,-127.36,0.36,-45.8496
62606060,,0,-73.6,0.21,-15.456
62606066,,0,-56.96,0.276,-15.72096
62606097,,0,-1.92,0.234,-0.44928
62606110,3,1,104.96,0.216,22.67136
62606128,35,0,205.28,0.485,99.5608
62606186,3,0,189.52,0.198,37.52496
62606266,50,1,347.97,0.405,140.92785
62606271,,0,-84.64,0.132,-11.17248
62606351,75,1,452.78,0.303,137.19234
62606379,,0,-54.4,0.219,-11.9136
62606375,35,1,192.48,0.229,44.07792
62606385,,0,-96.88,0.343,-33.22984
62606541,35,1,218.8,0.458,100.2104
62606566,,0,-69.2,0.367,-25.3964
62606572,,0,59.36,0.451,26.77136
62606589,35,1,180.24,0.392,70.65408
62606632,35,1,219.36,0.383,84.01488
62606644,,0,87.84,0.218,19.14912
62606668,35,1,286.85,0.345,98.96325
62606713,35,1,139.6,0.39,54.444
62606723,,0,-101.04,0.214,-21.62256
62606731,,0,55.36,0.276,15.27936
62606732,,0,143.44,0.329,47.19176
62606760,,0,61.6,0.243,14.9688
62606783,,0,-29.04,0.364,-10.57056
62606790,35,1,170.56,0.263,44.85728
62606831,3,1,68.96,0.462,31.85952
62606935,,0,7.04,0.27,1.9008
62606975,,0,-56.8,0.278,-15.7904
62606998,,0,-112.8,0.267,-30.1176
62607001,,0,-108.48,0.3,-32.544
62607019,,0,-15.84,0.364,-5.76576
62607028,,0,-97.28,0.355,-34.5344
62607112,35,1,238.72,0.177,42.25344
62607123,,0,-75.84,0.234,-17.74656
62607127,,0,-56.8,0.307,-17.4376
62607128,,0,115.28,0.237,27.32136
62607136,,0,-39.12,0.393,-15.37416
62607162,,0,-64.64,0.512,-33.09568
62607204,35,1,150.96,0.511,77.14056
62607217,,0,-101.52,0.45,-45.684
62607239,,0,-96.72,0.299,-28.91928
62607299,,0,-20.88,0.192,-4.00896
62607303,,0,78.72,0.219,17.23968
62607315,,0,-53.28,0.657,-35.00496
62607381,75,1,581.77,0.316,183.83932
62607446,,0,-48.08,0.49,-23.5592
62607480,,0,30.88,0.419,12.93872
62607506,,0,72.32,0.319,23.07008
62607519,,0,58.32,0.332,19.36224
62607567,3,0,76.72,0.363,27.84936
62607596,,0,-65.2,0.383,-24.9716
62607604,,0,-13.12,0.327,-4.29024
62607620,,0,5.44,0.496,2.69824
62607628,35,1,310.99,0.312,97.02888
62607647,75,1,546.97,0.508,277.86076
62607751,3,0,106.24,0.25,26.56
62607826,,0,-98.4,0.493,-48.5112
62607925,3,1,112.24,0.3,33.672
62607951,,0,77.6,0.206,15.9856
62607961,,0,-74.88,0.404,-30.25152
62607962,,0,25.28,0.315,7.9632
62608032,,0,-106.48,0.596,-63.46208
62608108,35,1,158.48,0.342,54.20016
62608138,35,0,223.92,0.299,66.95208
62608157,75,1,704.67,0.203,143.04801
62608194,,0,-93.76,0.454,-42.56704
62608211,,0,-101.92,0.239,-24.35888
